dictyBase ID	CRC64	Length	Database	Domain ID	Domain Name	Start	End	Score	Status	Date	InterPro ID	InterPro Name
DDB0231218	AF126F821C858B45	404	PANTHER	PTHR13847:SF5	AMINOMETHYLTRANSFERASE	8	342	   .0E+00	T	18-MAY-13	IPR006223	Glycine cleavage system T protein
DDB0231218	AF126F821C858B45	404	PANTHER	PTHR13847	FAD NAD BINDING OXIDOREDUCTASES	8	342	   .0E+00	T	18-MAY-13		
DDB0231218	AF126F821C858B45	404	GENE3D	G3DSA:3.30.70.1400	G3DSA:3.30.70.1400	76	154	  2.3E-27	T	18-MAY-13		
DDB0231219	8377719903F34012	210	GENE3D	G3DSA:2.40.50.100	G3DSA:2.40.50.100	54	205	  6.6E-27	T	18-MAY-13		
DDB0231219	8377719903F34012	210	PANTHER	PTHR11715	GLYCINE CLEAVAGE SYSTEM H PROTEIN	5	207	  6.3E-35	T	18-MAY-13	IPR002930	Glycine cleavage H-protein
DDB0231219	8377719903F34012	210	PFAM	PF01597	GCV_H	55	143	  5.7E-08	T	18-MAY-13	IPR002930	Glycine cleavage H-protein
DDB0231219	8377719903F34012	210	PANTHER	PTHR11715:SF0	SUBFAMILY NOT NAMED	5	207	  6.3E-35	T	18-MAY-13		
DDB0231219	8377719903F34012	210	SSF	SSF51230	Single hybrid motif	50	207	  1.9E-14	T	18-MAY-13	IPR011053	Single hybrid motif
DDB0231220	06B8865068C18268	881	GENE3D	G3DSA:1.10.1420.10	G3DSA:1.10.1420.10	223	422	  1.3E-32	T	18-MAY-13		
DDB0231220	06B8865068C18268	881	PFAM	PF00488	MutS_V	549	725	  1.3E-45	T	18-MAY-13	IPR000432	DNA mismatch repair protein MutS, C-terminal
DDB0231220	06B8865068C18268	881	PFAM	PF05192	MutS_III	229	541	  8.4E-33	T	18-MAY-13	IPR007696	DNA mismatch repair protein MutS, core
DDB0231220	06B8865068C18268	881	SSF	SSF53150	DNA repair protein MutS, domain II	40	241	  8.4E-07	T	18-MAY-13	IPR007860	DNA mismatch repair protein MutS, connector domain
DDB0231220	06B8865068C18268	881	SSF	SSF52540	P-loop containing nucleoside triphosphate hydrolases	548	832	  1.3E-36	T	18-MAY-13	IPR027417	P-loop containing nucleoside triphosphate hydrolase
DDB0231220	06B8865068C18268	881	SSF	SSF48334	DNA repair protein MutS, domain III	227	548	  2.2E-55	T	18-MAY-13	IPR007696	DNA mismatch repair protein MutS, core
DDB0231220	06B8865068C18268	881	PROSITE	PS00486	DNA_MISMATCH_REPAIR_2	669	686		T	18-MAY-13	IPR000432	DNA mismatch repair protein MutS, C-terminal
DDB0231220	06B8865068C18268	881	SMART	SM00534	ATPase domain of DNA mismatch repair MUTS fa	588	826	  1.0E-45	T	18-MAY-13	IPR000432	DNA mismatch repair protein MutS, C-terminal
DDB0231220	06B8865068C18268	881	SMART	SM00533	DNA-binding domain of DNA mismatch repair MU	252	574	  4.0E-37	T	18-MAY-13	IPR007696	DNA mismatch repair protein MutS, core
DDB0231220	06B8865068C18268	881	PFAM	PF00488	MutS_V	762	827	  3.6E-05	T	18-MAY-13	IPR000432	DNA mismatch repair protein MutS, C-terminal
DDB0231220	06B8865068C18268	881	PANTHER	PTHR11361:SF20	MUTS HOMOLOG 5	33	870		T	18-MAY-13		
DDB0231220	06B8865068C18268	881	GENE3D	G3DSA:3.40.50.300	G3DSA:3.40.50.300	786	829	  3.1E-61	T	18-MAY-13		
DDB0231220	06B8865068C18268	881	PANTHER	PTHR11361	DNA MISMATCH REPAIR MUTS RELATED PROTEINS	33	870		T	18-MAY-13		
DDB0231222	D37E930910AF1CAC	1445	GENE3D	G3DSA:1.10.510.10	G3DSA:1.10.510.10	1103	1300	  4.8E-34	T	18-MAY-13		
DDB0231222	D37E930910AF1CAC	1445	GENE3D	G3DSA:3.30.200.20	G3DSA:3.30.200.20	889	1103	  8.6E-15	T	18-MAY-13		
DDB0231222	D37E930910AF1CAC	1445	PFAM	PF00069	Pkinase	983	1246	  3.2E-37	T	18-MAY-13	IPR000719	Protein kinase, catalytic domain
DDB0231222	D37E930910AF1CAC	1445	SMART	SM00219	Tyrosine kinase, catalytic domain	980	1246	  6.1E-09	T	18-MAY-13	IPR020635	Tyrosine-protein kinase, catalytic domain
DDB0231222	D37E930910AF1CAC	1445	PROFILE	PS50011	PROTEIN_KINASE_DOM	980	1246	  3.2E+01	T	18-MAY-13	IPR000719	Protein kinase, catalytic domain
DDB0231222	D37E930910AF1CAC	1445	PROFILE	PS51392	KEN	1278	1444	  1.4E+01	T	18-MAY-13	IPR010513	KEN domain
DDB0231222	D37E930910AF1CAC	1445	SSF	SSF56112	Protein kinase-like (PK-like)	962	1306	  4.5E-50	T	18-MAY-13	IPR011009	Protein kinase-like domain
DDB0231222	D37E930910AF1CAC	1445	PROFILE	PS50966	ZF_SWIM	494	529	  9.8E+00	T	18-MAY-13	IPR007527	Zinc finger, SWIM-type
DDB0231222	D37E930910AF1CAC	1445	SMART	SM00220	Serine/Threonine protein kinases, catalytic	980	1246	  6.0E-27	T	18-MAY-13	IPR002290	Serine/threonine- / dual specificity protein kinase, catalytic  domain
DDB0231222	D37E930910AF1CAC	1445	PFAM	PF06479	Ribonuc_2-5A	1321	1432	  1.7E-07	T	18-MAY-13	IPR010513	KEN domain
DDB0231222	D37E930910AF1CAC	1445	PANTHER	PTHR13954	IRE1-RELATED	927	1444	   .0E+00	T	18-MAY-13		
DDB0231224	27B812758CAD5B5A	597	GENE3D	G3DSA:3.30.70.580	G3DSA:3.30.70.580	138	251	  7.6E-28	T	18-MAY-13	IPR020094	Pseudouridine synthase I, TruA, N-terminal
DDB0231224	27B812758CAD5B5A	597	PFAM	PF01416	PseudoU_synth_1	310	375	  1.6E-05	T	18-MAY-13	IPR020097	Pseudouridine synthase I, TruA, alpha/beta domain
DDB0231224	27B812758CAD5B5A	597	SSF	SSF55120	Pseudouridine synthase	136	443	  1.6E-55	T	18-MAY-13	IPR020103	Pseudouridine synthase, catalytic domain
DDB0231224	27B812758CAD5B5A	597	TIGRFAMs	TIGR00071	hisT_truA: tRNA pseudouridine(38-40) synthase	139	381	  1.4E-50	T	18-MAY-13	IPR001406	Pseudouridine synthase I, TruA
DDB0231224	27B812758CAD5B5A	597	PFAM	PF01416	PseudoU_synth_1	144	250	  2.3E-14	T	18-MAY-13	IPR020097	Pseudouridine synthase I, TruA, alpha/beta domain
DDB0231224	27B812758CAD5B5A	597	GENE3D	G3DSA:3.30.70.660	G3DSA:3.30.70.660	254	426	  3.3E-22	T	18-MAY-13	IPR020095	Pseudouridine synthase I, TruA, C-terminal
DDB0231224	27B812758CAD5B5A	597	PANTHER	PTHR11142	PSEUDOURIDYLATE SYNTHASE	15	521	 2.3E-100	T	18-MAY-13	IPR001406	Pseudouridine synthase I, TruA
DDB0231227	2C8D6346C51C687A	341	GENE3D	G3DSA:3.90.245.10	G3DSA:3.90.245.10	7	329	  9.4E-94	T	18-MAY-13	IPR001910	Inosine/uridine-preferring nucleoside hydrolase domain
DDB0231227	2C8D6346C51C687A	341	SSF	SSF53590	Nucleoside hydrolase	5	332	  4.1E-85	T	18-MAY-13	IPR001910	Inosine/uridine-preferring nucleoside hydrolase domain
DDB0231227	2C8D6346C51C687A	341	PFAM	PF01156	IU_nuc_hydro	7	328	  4.0E-93	T	18-MAY-13	IPR001910	Inosine/uridine-preferring nucleoside hydrolase domain
DDB0231227	2C8D6346C51C687A	341	PANTHER	PTHR12304	INOSINE-URIDINE PREFERRING NUCLEOSIDE HYDROLASE	0	327	  6.2E-75	T	18-MAY-13	IPR023186	Inosine/uridine-preferring nucleoside hydrolase
DDB0231235	A03B2A592B189957	320	PRINTS	PR00368	FADPNR	8	28	  2.6E-37	T	18-MAY-13	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase
DDB0231235	A03B2A592B189957	320	PRINTS	PR00368	FADPNR	157	176	  2.6E-37	T	18-MAY-13	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase
DDB0231235	A03B2A592B189957	320	PRINTS	PR00368	FADPNR	113	132	  2.6E-37	T	18-MAY-13	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase
DDB0231235	A03B2A592B189957	320	PRINTS	PR00368	FADPNR	241	258	  2.6E-37	T	18-MAY-13	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase
DDB0231235	A03B2A592B189957	320	PRINTS	PR00469	PNDRDTASEII	7	30	  1.6E-77	T	18-MAY-13	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II
DDB0231235	A03B2A592B189957	320	PRINTS	PR00469	PNDRDTASEII	66	77	  1.6E-77	T	18-MAY-13	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II
DDB0231235	A03B2A592B189957	320	PRINTS	PR00469	PNDRDTASEII	136	149	  1.6E-77	T	18-MAY-13	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II
DDB0231235	A03B2A592B189957	320	PRINTS	PR00469	PNDRDTASEII	205	222	  1.6E-77	T	18-MAY-13	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II
DDB0231235	A03B2A592B189957	320	SSF	SSF51905	FAD/NAD(P)-binding domain	0	272	  3.0E-45	T	18-MAY-13		
DDB0231235	A03B2A592B189957	320	PROSITE	PS00573	PYRIDINE_REDOX_2	143	166		T	18-MAY-13	IPR008255	Pyridine nucleotide-disulphide oxidoreductase, class-II, active site
DDB0231235	A03B2A592B189957	320	TIGRFAMs	TIGR01292	TRX_reduct: thioredoxin-disulfide reductase	7	316	 4.8E-120	T	18-MAY-13	IPR005982	Thioredoxin reductase
DDB0231235	A03B2A592B189957	320	PFAM	PF07992	Pyr_redox_2	7	292	  2.6E-31	T	18-MAY-13	IPR023753	Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain
DDB0231235	A03B2A592B189957	320	PANTHER	PTHR22912:SF48	OXIDOREDUCTASE, PUTATIVE	0	318	 1.4E-124	T	18-MAY-13		
DDB0231235	A03B2A592B189957	320	PANTHER	PTHR22912	DISULFIDE OXIDOREDUCTASE	0	318	 1.4E-124	T	18-MAY-13		
DDB0231235	A03B2A592B189957	320	GENE3D	G3DSA:3.50.50.60	G3DSA:3.50.50.60	121	310	  1.1E-32	T	18-MAY-13		
DDB0231235	A03B2A592B189957	320	GENE3D	G3DSA:3.50.50.60	G3DSA:3.50.50.60	3	121	  1.1E-30	T	18-MAY-13		
DDB0231235	A03B2A592B189957	320	PRINTS	PR00469	PNDRDTASEII	278	297	  1.6E-77	T	18-MAY-13	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II
DDB0231235	A03B2A592B189957	320	PRINTS	PR00469	PNDRDTASEII	243	265	  1.6E-77	T	18-MAY-13	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II
DDB0231235	A03B2A592B189957	320	PRINTS	PR00469	PNDRDTASEII	153	178	  1.6E-77	T	18-MAY-13	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II
DDB0231235	A03B2A592B189957	320	PRINTS	PR00469	PNDRDTASEII	114	123	  1.6E-77	T	18-MAY-13	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II
DDB0231235	A03B2A592B189957	320	PRINTS	PR00469	PNDRDTASEII	45	61	  1.6E-77	T	18-MAY-13	IPR000103	Pyridine nucleotide-disulphide oxidoreductase, class-II
DDB0231235	A03B2A592B189957	320	PRINTS	PR00368	FADPNR	268	291	  2.6E-37	T	18-MAY-13	IPR013027	FAD-dependent pyridine nucleotide-disulphide oxidoreductase
DDB0231238	CAA1B627AA1FF406	862	PRINTS	PR00756	ALADIPTASE	147	163	  7.6E-32	T	18-MAY-13	IPR014782	Peptidase M1, membrane alanine aminopeptidase, N-terminal
DDB0231238	CAA1B627AA1FF406	862	PRINTS	PR00756	ALADIPTASE	308	324	  7.6E-32	T	18-MAY-13	IPR014782	Peptidase M1, membrane alanine aminopeptidase, N-terminal
DDB0231238	CAA1B627AA1FF406	862	GENE3D	G3DSA:1.10.390.10	G3DSA:1.10.390.10	321	468	  4.1E-50	T	18-MAY-13		
DDB0231238	CAA1B627AA1FF406	862	PANTHER	PTHR11533:SF73	LD34564P	8	861		T	18-MAY-13		
DDB0231238	CAA1B627AA1FF406	862	SSF	SSF63737	Leukotriene A4 hydrolase N-terminal domain	7	213	  7.3E-57	T	18-MAY-13		
DDB0231238	CAA1B627AA1FF406	862	SSF	SSF55486	Metalloproteases ("zincins"), catalytic domain	220	467	  9.1E-86	T	18-MAY-13		
DDB0231238	CAA1B627AA1FF406	862	PFAM	PF11838	DUF3358	531	842	  2.9E-63	T	18-MAY-13	IPR024571	Domain of unknown function DUF3358
DDB0231238	CAA1B627AA1FF406	862	PFAM	PF01433	Peptidase_M1	18	401	   .0E+00	T	18-MAY-13	IPR014782	Peptidase M1, membrane alanine aminopeptidase, N-terminal
DDB0231238	CAA1B627AA1FF406	862	PANTHER	PTHR11533	PROTEASE M1 ZINC METALLOPROTEASE	8	861		T	18-MAY-13	IPR001930	Peptidase M1, alanine aminopeptidase/leukotriene A4 hydrolase
DDB0231238	CAA1B627AA1FF406	862	PRINTS	PR00756	ALADIPTASE	327	340	  7.6E-32	T	18-MAY-13	IPR014782	Peptidase M1, membrane alanine aminopeptidase, N-terminal
DDB0231238	CAA1B627AA1FF406	862	PRINTS	PR00756	ALADIPTASE	273	284	  7.6E-32	T	18-MAY-13	IPR014782	Peptidase M1, membrane alanine aminopeptidase, N-terminal
DDB0231238	CAA1B627AA1FF406	862	PRINTS	PR00756	ALADIPTASE	195	211	  7.6E-32	T	18-MAY-13	IPR014782	Peptidase M1, membrane alanine aminopeptidase, N-terminal
DDB0231241	1E1DAF9EE01100B7	370	GENE3D	G3DSA:3.40.1370.10	G3DSA:3.40.1370.10	5	261	 7.3E-109	T	18-MAY-13	IPR023574	Ribosomal protein L4 domain
DDB0231241	1E1DAF9EE01100B7	370	PFAM	PF00573	Ribosomal_L4	20	261	  1.1E-42	T	18-MAY-13	IPR002136	Ribosomal protein L4/L1e
DDB0231241	1E1DAF9EE01100B7	370	PANTHER	PTHR19431	60S RIBOSOMAL PROTEIN L4	0	365	   .0E+00	T	18-MAY-13		
DDB0231241	1E1DAF9EE01100B7	370	PFAM	PF14374	Ribos_L4_asso_C	273	348	  3.4E-25	T	18-MAY-13	IPR025755	60S ribosomal protein L4, C-terminal domain
DDB0231241	1E1DAF9EE01100B7	370	SSF	SSF52166	Ribosomal protein L4	4	262	  4.6E-76	T	18-MAY-13	IPR023574	Ribosomal protein L4 domain
DDB0231241	1E1DAF9EE01100B7	370	PROSITE	PS00939	RIBOSOMAL_L1E	113	140		T	18-MAY-13	IPR013000	Ribosomal protein L4/L1e, eukaryotic/archaeal, conserved site
DDB0231242	BD4D73FB89186472	293	PRINTS	PR00058	RIBOSOMALL5	19	39	  4.9E-60	T	18-MAY-13	IPR005485	Ribosomal protein L5 eukaryotic/L18 archaeal
DDB0231242	BD4D73FB89186472	293	PRINTS	PR00058	RIBOSOMALL5	206	227	  4.9E-60	T	18-MAY-13	IPR005485	Ribosomal protein L5 eukaryotic/L18 archaeal
DDB0231242	BD4D73FB89186472	293	SSF	SSF53137	Translational machinery components	10	254	  4.7E-60	T	18-MAY-13		
DDB0231242	BD4D73FB89186472	293	PFAM	PF14204	Ribosomal_L18_c	191	282	  2.3E-31	T	18-MAY-13	IPR025607	Ribosomal protein L5 eukaryotic/L18 archaeal, C-terminal
DDB0231242	BD4D73FB89186472	293	PFAM	PF00861	Ribosomal_L18p	25	172	  2.9E-39	T	18-MAY-13	IPR005484	Ribosomal protein L18/L5
DDB0231242	BD4D73FB89186472	293	PANTHER	PTHR23410:SF10	60S RIBOSOMAL PROTEIN L5	0	292	   .0E+00	T	18-MAY-13		
DDB0231242	BD4D73FB89186472	293	PANTHER	PTHR23410	RIBOSOMAL PROTEIN L5-RELATED	0	292	   .0E+00	T	18-MAY-13	IPR005485	Ribosomal protein L5 eukaryotic/L18 archaeal
DDB0231242	BD4D73FB89186472	293	GENE3D	G3DSA:3.30.420.100	G3DSA:3.30.420.100	9	252	  1.4E-77	T	18-MAY-13		
DDB0231242	BD4D73FB89186472	293	PRINTS	PR00058	RIBOSOMALL5	164	184	  4.9E-60	T	18-MAY-13	IPR005485	Ribosomal protein L5 eukaryotic/L18 archaeal
DDB0231242	BD4D73FB89186472	293	PRINTS	PR00058	RIBOSOMALL5	42	62	  4.9E-60	T	18-MAY-13	IPR005485	Ribosomal protein L5 eukaryotic/L18 archaeal
DDB0231242	BD4D73FB89186472	293	PRINTS	PR00058	RIBOSOMALL5	144	164	  4.9E-60	T	18-MAY-13	IPR005485	Ribosomal protein L5 eukaryotic/L18 archaeal
DDB0231242	BD4D73FB89186472	293	PRINTS	PR00058	RIBOSOMALL5	83	104	  4.9E-60	T	18-MAY-13	IPR005485	Ribosomal protein L5 eukaryotic/L18 archaeal
DDB0231243	E70F2991469B55AD	384	GENE3D	G3DSA:1.10.240.10	G3DSA:1.10.240.10	244	381	  1.8E-52	T	18-MAY-13		
DDB0231243	E70F2991469B55AD	384	GENE3D	G3DSA:3.40.50.620	G3DSA:3.40.50.620	39	244	  2.4E-83	T	18-MAY-13	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold
DDB0231243	E70F2991469B55AD	384	PANTHER	PTHR11946	ISOLEUCYL, LEUCYL, TYROSYL, VALYL AND METHIONYL-TRNA SYNTHETASES	39	379	   .0E+00	T	18-MAY-13		
DDB0231243	E70F2991469B55AD	384	PFAM	PF00579	tRNA-synt_1b	65	357	  2.4E-63	T	18-MAY-13	IPR002305	Aminoacyl-tRNA synthetase, class Ic
DDB0231243	E70F2991469B55AD	384	SSF	SSF52374	Nucleotidylyl transferase	23	368	  1.1E-82	T	18-MAY-13		
DDB0231243	E70F2991469B55AD	384	PANTHER	PTHR11946:SF13	OS03G0335600 PROTEIN (FRAGMENT)	39	379	   .0E+00	T	18-MAY-13		
DDB0231243	E70F2991469B55AD	384	PIRSF	PIRSF006588	Tyrosine tRNA ligase, archaeal/eukaryotic types	36	378	   .0E+00	T	18-MAY-13	IPR023617	Tyrosine-tRNA ligase, archaeal/eukaryotic-type
DDB0231246	A531E956E586AD18	378	PRINTS	PR01039	TRNASYNTHTRP	26	43	  2.5E-16	T	18-MAY-13	IPR002306	Tryptophan-tRNA ligase
DDB0231246	A531E956E586AD18	378	PRINTS	PR01039	TRNASYNTHTRP	187	209	  2.5E-16	T	18-MAY-13	IPR002306	Tryptophan-tRNA ligase
DDB0231246	A531E956E586AD18	378	PRINTS	PR01039	TRNASYNTHTRP	241	252	  2.5E-16	T	18-MAY-13	IPR002306	Tryptophan-tRNA ligase
DDB0231246	A531E956E586AD18	378	GENE3D	G3DSA:3.40.50.620	G3DSA:3.40.50.620	75	240	  2.1E-64	T	18-MAY-13	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold
DDB0231246	A531E956E586AD18	378	PFAM	PF00579	tRNA-synt_1b	10	44	  1.6E-06	T	18-MAY-13	IPR002305	Aminoacyl-tRNA synthetase, class Ic
DDB0231246	A531E956E586AD18	378	PFAM	PF00579	tRNA-synt_1b	75	328	  7.6E-60	T	18-MAY-13	IPR002305	Aminoacyl-tRNA synthetase, class Ic
DDB0231246	A531E956E586AD18	378	SSF	SSF52374	Nucleotidylyl transferase	13	377	  3.7E-76	T	18-MAY-13		
DDB0231246	A531E956E586AD18	378	TIGRFAMs	TIGR00233	trpS: tryptophan--tRNA ligase	71	375	  7.2E-81	T	18-MAY-13	IPR002306	Tryptophan-tRNA ligase
DDB0231246	A531E956E586AD18	378	PANTHER	PTHR10055	TRYPTOPHANYL-TRNA SYNTHETASE	15	376	   .0E+00	T	18-MAY-13	IPR002306	Tryptophan-tRNA ligase
DDB0231246	A531E956E586AD18	378	GENE3D	G3DSA:1.10.240.10	G3DSA:1.10.240.10	240	342	  2.9E-28	T	18-MAY-13		
DDB0231248	1D6E143FE62908A2	711	PRINTS	PR01047	TRNASYNTHTHR	401	430	  7.5E-53	T	18-MAY-13	IPR002320	Threonine-tRNA ligase, class IIa
DDB0231248	1D6E143FE62908A2	711	PRINTS	PR01047	TRNASYNTHTHR	535	564	  7.5E-53	T	18-MAY-13	IPR002320	Threonine-tRNA ligase, class IIa
DDB0231248	1D6E143FE62908A2	711	PRINTS	PR01047	TRNASYNTHTHR	607	620	  7.5E-53	T	18-MAY-13	IPR002320	Threonine-tRNA ligase, class IIa
DDB0231248	1D6E143FE62908A2	711	GENE3D	G3DSA:3.30.54.20	G3DSA:3.30.54.20	205	260	  4.4E-18	T	18-MAY-13		
DDB0231248	1D6E143FE62908A2	711	GENE3D	G3DSA:3.30.980.10	G3DSA:3.30.980.10	260	297	  6.1E-31	T	18-MAY-13		
DDB0231248	1D6E143FE62908A2	711	SSF	SSF81271	TGS-like	75	138	  8.2E-14	T	18-MAY-13	IPR012676	TGS-like
DDB0231248	1D6E143FE62908A2	711	SSF	SSF55681	Class II aaRS and biotin synthetases	314	606	  2.5E-90	T	18-MAY-13		
DDB0231248	1D6E143FE62908A2	711	SSF	SSF55186	ThrRS/AlaRS common domain	138	314	  1.0E-54	T	18-MAY-13	IPR018163	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain
DDB0231248	1D6E143FE62908A2	711	SSF	SSF52954	Class II aaRS ABD-related	606	708	  1.1E-28	T	18-MAY-13	IPR004154	Anticodon-binding
DDB0231248	1D6E143FE62908A2	711	PROFILE	PS50862	AA_TRNA_LIGASE_II	340	608	  2.4E+01	T	18-MAY-13	IPR006195	Aminoacyl-tRNA synthetase, class II
DDB0231248	1D6E143FE62908A2	711	TIGRFAMs	TIGR00418	thrS: threonine--tRNA ligase	147	704	   .0E+00	T	18-MAY-13	IPR002320	Threonine-tRNA ligase, class IIa
DDB0231248	1D6E143FE62908A2	711	SMART	SM00863	Threonyl and Alanyl tRNA synthetase second a	242	292	  1.6E-19	T	18-MAY-13	IPR012947	Threonyl/alanyl tRNA synthetase, SAD
DDB0231248	1D6E143FE62908A2	711	PFAM	PF07973	tRNA_SAD	242	292	  1.6E-12	T	18-MAY-13	IPR012947	Threonyl/alanyl tRNA synthetase, SAD
DDB0231248	1D6E143FE62908A2	711	PFAM	PF03129	HGTP_anticodon	614	704	  1.0E-21	T	18-MAY-13	IPR004154	Anticodon-binding
DDB0231248	1D6E143FE62908A2	711	PFAM	PF02824	TGS	75	137	  5.8E-14	T	18-MAY-13	IPR004095	TGS
DDB0231248	1D6E143FE62908A2	711	PFAM	PF00587	tRNA-synt_2b	345	508	  9.7E-42	T	18-MAY-13	IPR002314	Aminoacyl-tRNA synthetase, class II (G/ H/ P/ S), conserved domain
DDB0231248	1D6E143FE62908A2	711	PANTHER	PTHR11451:SF5	THREONYL-TRNA SYNTHETASE	30	710		T	18-MAY-13		
DDB0231248	1D6E143FE62908A2	711	PANTHER	PTHR11451	TRNA SYNTHETASE-RELATED	30	710		T	18-MAY-13		
DDB0231248	1D6E143FE62908A2	711	HAMAP	MF_00184	Thr_tRNA_synth	141	708	  2.9E+01	T	18-MAY-13	IPR002320	Threonine-tRNA ligase, class IIa
DDB0231248	1D6E143FE62908A2	711	GENE3D	G3DSA:3.40.50.800	G3DSA:3.40.50.800	604	709	  3.1E-34	T	18-MAY-13	IPR004154	Anticodon-binding
DDB0231248	1D6E143FE62908A2	711	GENE3D	G3DSA:3.30.930.10	G3DSA:3.30.930.10	314	602	 1.6E-125	T	18-MAY-13		
DDB0231248	1D6E143FE62908A2	711	GENE3D	G3DSA:3.10.20.30	G3DSA:3.10.20.30	74	140	  1.9E-20	T	18-MAY-13	IPR012675	Beta-grasp domain
DDB0231248	1D6E143FE62908A2	711	PRINTS	PR01047	TRNASYNTHTHR	580	594	  7.5E-53	T	18-MAY-13	IPR002320	Threonine-tRNA ligase, class IIa
DDB0231248	1D6E143FE62908A2	711	PRINTS	PR01047	TRNASYNTHTHR	434	458	  7.5E-53	T	18-MAY-13	IPR002320	Threonine-tRNA ligase, class IIa
DDB0231250	F0B399A6AE80AF41	103	PRINTS	PR00297	CHAPERONIN10	6	22	  1.1E-14	T	18-MAY-13	IPR020818	Chaperonin Cpn10
DDB0231250	F0B399A6AE80AF41	103	PRINTS	PR00297	CHAPERONIN10	86	100	  1.1E-14	T	18-MAY-13	IPR020818	Chaperonin Cpn10
DDB0231250	F0B399A6AE80AF41	103	PANTHER	PTHR10772	10 KDA HEAT SHOCK PROTEIN	3	102	  4.0E-31	T	18-MAY-13	IPR020818	Chaperonin Cpn10
DDB0231250	F0B399A6AE80AF41	103	SMART	SM00883	Chaperonin 10 Kd subunit	5	100	  1.0E-29	T	18-MAY-13	IPR020818	Chaperonin Cpn10
DDB0231250	F0B399A6AE80AF41	103	SSF	SSF50129	GroES-like	4	102	  1.3E-24	T	18-MAY-13	IPR011032	GroES-like
DDB0231250	F0B399A6AE80AF41	103	PFAM	PF00166	Cpn10	5	100	  3.5E-21	T	18-MAY-13	IPR020818	Chaperonin Cpn10
DDB0231250	F0B399A6AE80AF41	103	GENE3D	G3DSA:2.30.33.40	G3DSA:2.30.33.40	4	101	  5.8E-23	T	18-MAY-13	IPR020818	Chaperonin Cpn10
DDB0231250	F0B399A6AE80AF41	103	PRINTS	PR00297	CHAPERONIN10	64	77	  1.1E-14	T	18-MAY-13	IPR020818	Chaperonin Cpn10
DDB0231250	F0B399A6AE80AF41	103	PRINTS	PR00297	CHAPERONIN10	29	51	  1.1E-14	T	18-MAY-13	IPR020818	Chaperonin Cpn10
DDB0231253	62D8D2139322198E	1059	GENE3D	G3DSA:1.10.730.10	G3DSA:1.10.730.10	740	883	  3.5E-16	T	18-MAY-13		
DDB0231253	62D8D2139322198E	1059	PANTHER	PTHR11946:SF10	LEUCYL-TRNA SYNTHETASE	4	1057		T	18-MAY-13		
DDB0231253	62D8D2139322198E	1059	PFAM	PF00133	tRNA-synt_1	177	582	  4.9E-22	T	18-MAY-13	IPR002300	Aminoacyl-tRNA synthetase, class Ia
DDB0231253	62D8D2139322198E	1059	SSF	SSF52374	Nucleotidylyl transferase	8	756	  9.2E-86	T	18-MAY-13		
DDB0231253	62D8D2139322198E	1059	SSF	SSF50677	ValRS/IleRS/LeuRS editing domain	249	510	  2.1E-30	T	18-MAY-13	IPR009008	Valyl/Leucyl/Isoleucyl-tRNA synthetase, class Ia, editing domain
DDB0231253	62D8D2139322198E	1059	SSF	SSF47323	Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases	758	987	  3.3E-19	T	18-MAY-13	IPR009080	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding
DDB0231253	62D8D2139322198E	1059	PROSITE	PS00178	AA_TRNA_LIGASE_I	47	59		T	18-MAY-13	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site
DDB0231253	62D8D2139322198E	1059	TIGRFAMs	TIGR00395	leuS_arch: leucine--tRNA ligase	11	1055	   .0E+00	T	18-MAY-13	IPR004493	Leucyl-tRNA synthetase, class Ia, archaeal/eukaryotic cytosolic
DDB0231253	62D8D2139322198E	1059	PFAM	PF09334	tRNA-synt_1g	655	757	  7.7E-10	T	18-MAY-13	IPR015413	Methionyl/Leucyl tRNA synthetase
DDB0231253	62D8D2139322198E	1059	PFAM	PF08264	Anticodon_1	789	915	  2.6E-12	T	18-MAY-13	IPR013155	Valyl/Leucyl/Isoleucyl-tRNA synthetase, class I, anticodon-binding
DDB0231253	62D8D2139322198E	1059	PFAM	PF00133	tRNA-synt_1	15	98	  1.2E-10	T	18-MAY-13	IPR002300	Aminoacyl-tRNA synthetase, class Ia
